lemma	sense	pos	definitionEn	definitionZh	usageExplanationZh	exampleEn	exampleZh	collocations
decay	noun	noun	the process of rotting or gradual decline in quality or condition	腐爛；衰敗；（狀態的）逐漸惡化	常見 tooth decay（蛀牙）、urban decay（城市衰敗），指物質腐壞或整體狀態的衰退。	Years of neglect led to the building's slow decay.	多年的疏於維護導致這棟建築逐漸破敗。	[{"text":"tooth decay","meaningZh":"蛀牙"},{"text":"urban decay","meaningZh":"都市衰敗"}]
decent	adjective	adjective	conforming to accepted standards of respectable behavior, or satisfactory in quality	正派的；體面的；還不錯的	常見 a decent person（正派的人）、a decent salary（不錯的薪水），語氣中性偏正面，口語常用。	He earns a decent salary that allows him to live comfortably.	他賺取不錯的薪水，足以讓他過上舒適的生活。	[{"text":"a decent person","meaningZh":"正派的人"},{"text":"a decent salary","meaningZh":"還不錯的薪水"}]
decimate	verb	verb	to destroy or kill a large proportion of something	大量消滅；重創（人口或數量）	書面用語，語氣強烈，常見 decimate the population，強調大規模的破壞或損失。	The disease decimated the local deer population within a few years.	這種疾病在短短幾年內就大量消滅了當地的鹿群。	[{"text":"decimate the population","meaningZh":"使人口銳減"}]
decipher	verb	verb	to succeed in understanding, interpreting, or identifying something obscure or unclear	破解；解讀（難懂的內容）	常見 decipher a code/handwriting，強調解開原本難以理解或辨識的內容。	Historians worked for years to decipher the ancient inscriptions.	歷史學家花了好幾年才破解這些古代的碑文。	[{"text":"decipher a message","meaningZh":"解讀訊息"}]
deck	noun	noun	a floor of a ship or bus, or a flat wooden platform attached to a house	（船／巴士的）甲板；（住宅的）露台	常見 on deck（在甲板上）、a wooden deck（木製露台），指船隻或建築的平面結構。	They relaxed on the deck, watching the sunset over the ocean.	他們在甲板上放鬆，看著夕陽沉入海面。	[{"text":"on deck","meaningZh":"在甲板上"}]
deck	verb	verb	to decorate something, typically for a festive occasion	裝飾；佈置	常見 deck out（把……裝飾一新），語氣輕鬆，多用於節慶場合。	They decked the halls with festive decorations for Christmas.	他們用聖誕節的裝飾把大廳佈置一新。	[{"text":"deck the halls","meaningZh":"裝飾大廳"}]
declaration	noun	noun	a formal or official statement or announcement	宣言；聲明	常見 a declaration of independence（獨立宣言），指正式、公開的官方聲明。	The country issued a formal declaration of independence in 1947.	這個國家在一九四七年發布了正式的獨立宣言。	[{"text":"a declaration of independence","meaningZh":"獨立宣言"}]
declare	verb	verb	to state something formally or officially, or to announce clearly	宣布；聲明；申報	常見 declare war（宣戰）、declare goods at customs（在海關申報物品），依語境略有不同。	He declared his intention to run for office next year.	他宣布了明年將競選公職的意圖。	[{"text":"declare an emergency","meaningZh":"宣布進入緊急狀態"},{"text":"declare goods at customs","meaningZh":"向海關申報物品"}]
decline	noun	noun	a gradual and continuous loss of strength, quality, or importance	衰退；下滑	常見 a decline in sales/health，指數量或狀態逐漸下降的過程。	The company experienced a steady decline in profits over the past year.	這家公司過去一年的利潤持續下滑。	[{"text":"a sharp decline","meaningZh":"急遽下滑"}]
decline	verb	verb	to become smaller, weaker, or worse, or to politely refuse something	衰退；下降；婉拒	一義指狀態逐漸變差（sales declined），另一義指有禮貌地拒絕（decline an invitation，婉拒邀請）。	She politely declined the invitation to the party.	她禮貌地婉拒了這場派對的邀請。	[{"text":"decline an invitation","meaningZh":"婉拒邀請"},{"text":"decline sharply","meaningZh":"急遽下降"}]
decode	verb	verb	to convert a coded message into ordinary language, or to interpret complex information	解碼；解讀	常見 decode a message/signal，可指字面上的解碼，也可比喻指理解複雜訊息。	The team worked to decode the encrypted transmission.	這支團隊致力於解讀這段加密的傳輸訊息。	[{"text":"decode a message","meaningZh":"解碼訊息"}]
decompose	verb	verb	to break down or rot through natural chemical processes	（使）分解；腐爛	常見於生物或環境語境，如 organic matter decomposes（有機物質分解）。	Fallen leaves decompose and enrich the soil over time.	落葉隨著時間分解，並使土壤更加肥沃。	[{"text":"decompose into simpler substances","meaningZh":"分解成較簡單的物質"}]
decomposition	noun	noun	the process by which organic substances break down into simpler forms	（有機物的）分解；腐爛過程	科學用語，常見 the decomposition of organic matter，指生物物質經自然過程分解。	Scientists study the rate of decomposition to estimate time of death.	科學家研究分解的速率以推估死亡時間。	[{"text":"organic decomposition","meaningZh":"有機物分解"}]
decorate	verb	verb	to make something look more attractive by adding ornamental features	裝飾；佈置	日常用語，常見 decorate a room/cake，指添加裝飾使外觀更美觀。	They decorated the classroom with balloons for the party.	他們用氣球佈置教室以準備派對。	[{"text":"decorate a room","meaningZh":"布置房間"}]
decoration	noun	noun	an object or item used to make something more attractive	裝飾品；裝飾	常見 Christmas decorations（聖誕裝飾），指用來美化空間或物品的物件。	They hung colorful decorations around the room for the celebration.	他們在房間四周掛上五彩繽紛的裝飾品以慶祝。	[{"text":"Christmas decorations","meaningZh":"聖誕裝飾品"}]
decorative	adjective	adjective	serving to make something look more attractive; ornamental	裝飾性的；裝飾用的	常修飾 item、pattern，強調物品的美觀功能而非實用功能。	The vase is purely decorative and not meant to hold water.	這個花瓶純粹是裝飾用的，不是用來裝水的。	[{"text":"decorative objects","meaningZh":"裝飾物件"}]
decorum	noun	noun	behavior in keeping with good taste and propriety	得體的言行；禮儀規範	正式書面用語，常見 maintain decorum（保持得體），強調符合社會禮節與場合的行為舉止。	The judge asked the courtroom to maintain decorum during the trial.	法官要求法庭在審判期間保持應有的秩序與禮儀。	[{"text":"maintain decorum","meaningZh":"維持得體的舉止"}]
decoy	noun	noun	a person or thing used to lure someone into a trap	誘餌；圈套	常見於軍事、狩獵或詐騙語境，指用來引誘目標上鉤的人或物。	Hunters often use a duck decoy to attract real birds.	獵人經常使用鴨子誘餌來吸引真正的鳥類。	[{"text":"use a decoy","meaningZh":"使用誘餌"}]
decoy	verb	verb	to lure someone or something into a trap by deception	引誘；誘騙（進入陷阱）	較不常見的動詞用法，強調用計謀將目標引誘至特定位置。	The soldiers used a fake radio signal to decoy the enemy into an ambush.	士兵們利用假的無線電訊號，把敵軍誘入埋伏。	[{"text":"decoy someone into a trap","meaningZh":"誘使某人進入陷阱"}]
decrease	noun	noun	a reduction in the size, amount, or intensity of something	減少；下降	常見 a decrease in，強調數量或程度上的下降，語氣中性正式。	There has been a noticeable decrease in crime rates this year.	今年犯罪率明顯下降。	[{"text":"a decrease in demand","meaningZh":"需求下降"}]
decree	noun	noun	an official order issued by a legal authority	法令；命令；判決	正式用語，常見 a presidential decree（總統令），指具法律效力的正式命令。	The king issued a decree banning the export of grain.	國王頒布了一項禁止穀物出口的法令。	[{"text":"issue a decree","meaningZh":"頒布法令"}]
decree	verb	verb	to order something by decree; to command officially	頒布法令；下令	正式用語，強調透過具法律效力的方式做出命令。	The government decreed that all schools would close for a week.	政府下令所有學校停課一週。	[{"text":"decree that a law take effect","meaningZh":"下令法律生效"}]
dedicate	verb	verb	to devote time and effort to a particular task or purpose, or to inscribe a work in someone's honor	奉獻；致力於；（將作品）獻給	常見 dedicate oneself to（致力於），也可指把作品獻給某人（dedicate a book to）。	She dedicated her entire career to helping underprivileged children.	她把整個職涯都奉獻給了幫助弱勢兒童的工作。	[{"text":"dedicate oneself to a cause","meaningZh":"投身某項事業"}]
deed	noun	noun	an action that is performed intentionally, or a legal document showing ownership	行為；事蹟；（不動產）產權證書	一義指所做的事（a good deed，善行），另一義為法律用語，指房地產所有權文件。	He was praised for his brave deed in rescuing the drowning child.	他因救起溺水兒童的英勇行為而受到讚揚。	[{"text":"a good deed","meaningZh":"善行"},{"text":"title deeds","meaningZh":"產權證書"}]
deem	verb	verb	to regard or consider something in a specified way	認為；視為	正式書面用語，常見 deem it necessary/appropriate，語氣比 think 更正式。	The committee deemed it necessary to postpone the event.	委員會認為有必要延後這場活動。	[{"text":"deem it necessary","meaningZh":"認為有必要"}]
default	noun	noun	a failure to fulfill an obligation, especially a financial one, or a preset option	違約；（金融）拖欠；預設值	一義指未履行義務（default on a loan，貸款違約），另一義指電腦系統的預設設定（default settings）。	The company was forced into bankruptcy after defaulting on its loans.	該公司因貸款違約而被迫破產。	[{"text":"in default","meaningZh":"處於違約狀態"},{"text":"by default","meaningZh":"按預設方式"}]
default	verb	verb	to fail to fulfill an obligation, especially to repay a debt	違約；拖欠（債務）	常見 default on a payment/loan，強調未能履行還款等義務。	Many homeowners defaulted on their mortgages during the recession.	在經濟衰退期間，許多屋主未能履行房貸還款義務。	[{"text":"default on a loan","meaningZh":"拖欠貸款"}]
defeat	noun	noun	failure to win or succeed, or the act of overcoming someone in a contest	失敗；擊敗	常見 admit defeat（承認失敗）、suffer a defeat，指競賽或戰爭中的落敗。	The team suffered a crushing defeat in the championship game.	這支隊伍在冠軍賽中慘敗。	[{"text":"suffer a defeat","meaningZh":"遭遇失敗"}]
defect	noun	noun	a shortcoming, imperfection, or lack that impairs worth or utility	缺陷；瑕疵	常見 a birth defect（先天缺陷）、a manufacturing defect（製造瑕疵），指產品或身體上的不完美之處。	The car was recalled due to a defect in its braking system.	這輛車因煞車系統的瑕疵而被召回。	[{"text":"a manufacturing defect","meaningZh":"製造瑕疵"}]
defend	verb	verb	to resist an attack made on someone or something, or to speak in support of someone or something	防禦；捍衛；辯護	常見 defend a country/decision，涵蓋實體防禦與言語上的辯護。	The lawyer defended her client against the charges.	這名律師為她的當事人辯護，對抗這些指控。	[{"text":"defend against an attack","meaningZh":"防禦攻擊"},{"text":"defend a client","meaningZh":"為當事人辯護"}]
defendant	noun	noun	a person or entity accused of a crime or sued in a court of law	被告	法律用語，與 plaintiff（原告）相對，指在訴訟中被指控或被起訴的一方。	The defendant pleaded not guilty to all charges.	被告對所有指控都表示不認罪。	[{"text":"a criminal defendant","meaningZh":"刑事被告"}]
defensive	adjective	adjective	used or intended to defend, or behaving in a way that suggests one feels attacked or criticized	防禦性的；防衛性的；（態度上）防備的	一義指軍事或體育上的防守（a defensive strategy），另一義指人因感覺受批評而產生的抗拒態度（get defensive）。	He became defensive when questioned about his decision.	被問及他的決定時，他變得有些防備。	[{"text":"a defensive strategy","meaningZh":"防禦策略"}]
defensive	noun	noun	a position or attitude of defense	防守狀態；防禦姿態	常見 on the defensive（處於防禦狀態），指因感受到威脅或批評而採取自我保護的態度。	Criticized publicly, she was immediately put on the defensive.	遭到公開批評後，她立刻採取了防禦姿態。	[{"text":"on the defensive","meaningZh":"處於防守或辯解狀態"}]
defer	verb	verb	to postpone something to a later time, or to yield to another's opinion or authority	延後；推遲；順從（他人意見）	一義指延後執行（defer a decision），另一義指尊重並順從他人判斷（defer to someone's judgment）。	They decided to defer the meeting until next month.	他們決定把會議延到下個月。	[{"text":"defer a decision","meaningZh":"延後決定"},{"text":"defer to someone's judgment","meaningZh":"尊重並聽從某人的判斷"}]
deference	noun	noun	humble submission and respect shown toward someone	順從；敬重	正式書面用語，常見 out of deference to（出於對……的敬重），強調對他人意見或地位的尊重。	Out of deference to her elders, she remained silent during the discussion.	出於對長輩的敬重，她在討論中始終保持沉默。	[{"text":"out of deference to","meaningZh":"出於對……的尊重"}]
defiance	noun	noun	open resistance or bold disobedience	反抗；違抗	常見 in defiance of（不顧……；公然違抗），強調公開且大膽地不服從權威或規則。	The protesters marched in defiance of the government ban.	抗議者不顧政府的禁令，公然舉行遊行。	[{"text":"in defiance of the law","meaningZh":"公然違反法律"}]
deficiency	noun	noun	a lack or shortage of something needed	缺乏；不足；（營養）缺乏症	常見 a vitamin deficiency（維生素缺乏），指所需事物的量不足以達到正常標準。	The doctor diagnosed her with an iron deficiency.	醫生診斷她患有缺鐵症。	[{"text":"vitamin deficiency","meaningZh":"維生素缺乏"}]
deficit	noun	noun	the amount by which something, especially money, falls short of what is needed	赤字；（金額或數量的）不足	財經用語，常見 a budget/trade deficit（預算／貿易赤字），指支出超過收入的差額。	The government is struggling to reduce the national budget deficit.	政府正努力減少國家的預算赤字。	[{"text":"a budget deficit","meaningZh":"預算赤字"}]
definite	adjective	adjective	clearly stated or decided; not vague or doubtful	明確的；肯定的	常見 a definite answer/plan，強調確定無疑、不含糊，語氣正式或日常皆可。	We need a definite answer by tomorrow morning.	我們明天早上之前需要一個明確的答覆。	[{"text":"a definite answer","meaningZh":"明確答覆"}]
definitely	adverb	adverb	certainly and without any doubt, used to state a decision or answer firmly	肯定地；無疑地	日常口語常用，語氣強烈肯定，用於加強語句的確定性。	I will definitely attend the meeting tomorrow.	我明天肯定會出席這場會議。	[{"text":"definitely worth trying","meaningZh":"絕對值得嘗試"}]
definition	noun	noun	a statement of the exact meaning of a word, or the degree of clarity in an image or sound	定義；（影像等的）清晰度	一義指詞語的精確意義（by definition），另一義指影像或聲音的解析度（high definition，高畫質）。	The dictionary provides a clear definition of the term.	這本字典對這個詞語提供了清楚的定義。	[{"text":"by definition","meaningZh":"按照定義"},{"text":"high definition","meaningZh":"高解析度"}]
definitive	adjective	adjective	conclusive or authoritative and not able to be improved upon or questioned	決定性的；權威性的；最終版本的	常見 a definitive answer/version，強調具有最終性、不容質疑的權威地位。	This biography is considered the definitive account of her life.	這本傳記被視為關於她一生最具權威性的記述。	[{"text":"the definitive guide","meaningZh":"權威指南"}]
deflect	verb	verb	to cause something to change direction, or to divert attention or criticism away from oneself	使偏轉；轉移（注意力或批評）	一義指使物體改變方向（deflect a blow），另一義為比喻用法，指迴避批評或責難（deflect criticism）。	He tried to deflect questions about his involvement in the scandal.	他試圖迴避有關他涉入這起醜聞的問題。	[{"text":"deflect criticism","meaningZh":"轉移批評"}]
deforestation	noun	noun	the action of clearing a wide area of trees	砍伐森林；森林濫伐	環境用語，常見 deforestation rates（森林濫伐率），指大規模移除林木的行為。	Deforestation in the Amazon has accelerated in recent years.	近年來亞馬遜雨林的濫伐速度加快了。	[{"text":"widespread deforestation","meaningZh":"大規模森林砍伐"}]
defraud	verb	verb	to illegally obtain money from someone by deception	詐騙；欺詐（取財）	正式法律用語，常見 defraud investors/the government，強調以欺騙手段非法取得財物。	He was charged with conspiring to defraud investors of millions of dollars.	他被控共謀詐騙投資人數百萬美元。	[{"text":"defraud someone of money","meaningZh":"詐騙某人的錢財"}]
deft	adjective	adjective	neatly skillful and quick in one's movements	靈巧的；熟練的	常修飾 hands、touch，強調動作俐落精準，語氣正面。	With a few deft strokes, the artist completed the portrait.	這位藝術家以幾筆靈巧的手法完成了這幅肖像畫。	[{"text":"a deft touch","meaningZh":"靈巧的手法"}]
defunct	adjective	adjective	no longer existing, functioning, or in use	不復存在的；已廢止的	書面用語，常見 a defunct company/law，指組織、制度或事物已經停止運作或失效。	The once-popular magazine is now defunct.	這本曾經風靡一時的雜誌如今已經停刊。	[{"text":"a now-defunct company","meaningZh":"如今已停業的公司"}]
defuse	verb	verb	to remove the fuse from an explosive device, or to reduce the tension in a difficult situation	拆除（炸彈的）引信；緩和（緊張局勢）	一義為字面意義（defuse a bomb），另一義為比喻用法，指化解衝突或緊張氣氛（defuse a tense situation）。	The diplomat's calm words helped defuse the tense negotiation.	這位外交官冷靜的言詞有助於緩和這場緊張的談判。	[{"text":"defuse a bomb","meaningZh":"拆除炸彈引信"},{"text":"defuse tension","meaningZh":"緩和緊張"}]
defy	verb	verb	to openly resist or refuse to obey, or to challenge someone to do something believed impossible	公然反抗；違抗；挑戰（極限）	常見 defy authority/expectations，強調公開不服從或超乎預期，語氣堅定。	The workers defied the ban and continued their strike.	工人們不顧禁令，繼續進行罷工。	[{"text":"defy orders","meaningZh":"違抗命令"},{"text":"defy expectations","meaningZh":"出乎預料"}]
delay	noun	noun	a period of time by which something is late or postponed	延誤；延遲	日常用語，常見 a flight delay（航班延誤），指事情發生的時間比預期晚。	The flight experienced a two-hour delay due to bad weather.	這班航班因天氣不佳而延誤了兩個小時。	[{"text":"without delay","meaningZh":"立即"}]
delay	verb	verb	to make something happen later than planned, or to make someone/something slow	延遲；耽擱	常見 delay a decision/departure，強調把事情往後推延或使進度變慢。	Heavy traffic delayed their arrival by an hour.	嚴重的交通壅塞讓他們的抵達時間延誤了一小時。	[{"text":"delay a decision","meaningZh":"延後決定"}]
delete	verb	verb	to remove or erase something, especially text or data	刪除	日常科技用語，常見 delete a file/message，指移除文字、檔案或資料。	She accidentally deleted an important document from her computer.	她不小心從電腦裡刪除了一份重要的文件。	[{"text":"delete a file","meaningZh":"刪除檔案"}]
deleterious	adjective	adjective	causing harm or damage, especially in a subtle or gradual way	有害的；不良的（常指隱性或漸進的傷害）	書面正式用語，常見 deleterious effects/consequences，強調負面影響可能不易立即察覺。	Excessive screen time can have deleterious effects on children's sleep.	過度使用螢幕可能對兒童的睡眠產生不良影響。	[{"text":"deleterious effects","meaningZh":"有害的影響"}]
deliberately	adverb	adverb	on purpose; in a way that is planned or intended	故意地；蓄意地	常修飾動詞，強調行為並非意外，而是經過思考或計畫，語氣中性至負面。	He deliberately avoided answering the reporter's question.	他故意迴避了記者的問題。	[{"text":"deliberately ignore","meaningZh":"故意忽略"}]
delicate	adjective	adjective	easily damaged or broken; fragile, or requiring careful handling	易碎的；纖細的；（情況）微妙的	一義指物理上的脆弱（a delicate vase），另一義指需要謹慎處理的敏感狀況（a delicate situation）。	The negotiations required a delicate balance of diplomacy and firmness.	這場談判需要在外交手腕和堅定立場之間取得微妙的平衡。	[{"text":"delicate skin","meaningZh":"嬌嫩的皮膚"},{"text":"a delicate situation","meaningZh":"微妙的情況"}]
delinquent	noun	noun	a person, typically a young person, who commits illegal or antisocial acts	（尤指青少年）不良分子；違法者	常見 a juvenile delinquent（青少年不良少年），指有違法或反社會行為傾向的人。	The program aims to help juvenile delinquents reintegrate into society.	這項計畫旨在幫助青少年不良分子重新融入社會。	[{"text":"a juvenile delinquent","meaningZh":"少年犯"}]
delinquent	adjective	adjective	tending to commit crime, especially as a young person, or (of a debt) overdue	行為不良的；（債務）逾期未償的	一義形容有違法傾向的行為，另一義為財務用語，指債務逾期未繳（a delinquent account）。	Her account became delinquent after several missed payments.	她因多次未繳款，帳戶變成了逾期未償狀態。	[{"text":"delinquent payments","meaningZh":"逾期未付的款項"}]
delusion	noun	noun	an idiosyncratic belief maintained despite being contradicted by reality	妄想；錯覺	常見 under the delusion that（在……的錯覺之下），也可為精神醫學用語，指與現實脫節的堅信。	He was under the delusion that he could become a professional athlete overnight.	他有種錯覺，以為自己能一夕之間成為職業運動員。	[{"text":"delusions of grandeur","meaningZh":"誇大妄想"}]
delve	verb	verb	to research or examine something in detail	深入探究；鑽研	書面用語，常見 delve into，強調深入挖掘某主題的細節或內涵。	The documentary delves into the causes of the financial crisis.	這部紀錄片深入探究了這場金融危機的成因。	[{"text":"delve into the details","meaningZh":"深入探究細節"}]
demented	adjective	adjective	suffering from severe mental impairment, or behaving in a wild or irrational manner	（精神上）失常的；瘋狂的	醫學用語指患有失智症狀，也可口語用來形容行為瘋狂荒唐（常帶誇張語氣）。	The elderly patient had become increasingly demented over the past year.	這位年長病患過去一年來的失智狀況日益嚴重。	[{"text":"a demented look","meaningZh":"瘋狂的神情"}]
democracy	noun	noun	a system of government by the whole population, typically through elected representatives	民主；民主制度	政治用語，常見 a parliamentary democracy（議會民主制），指人民透過選舉參與治理的政治體制。	The country transitioned to democracy after decades of military rule.	這個國家在經歷數十年軍事統治後，轉型為民主制度。	[{"text":"a parliamentary democracy","meaningZh":"議會民主制度"}]
demolish	verb	verb	to pull down or destroy a building, or to disprove an argument thoroughly	拆除（建築物）；徹底駁倒（論點）	一義指實體拆除（demolish a building），另一義為比喻用法，指徹底推翻論點（demolish an argument）。	The old stadium was demolished to make way for a new one.	這座舊體育場被拆除，以便為新的體育場騰出空間。	[{"text":"demolish a building","meaningZh":"拆除建築物"},{"text":"demolish an argument","meaningZh":"徹底駁倒論點"}]
demonstration	noun	noun	a public gathering to express views on a political or social issue, or a display showing how something works	示威；遊行；示範	一義指公開表達訴求的集會（a peaceful demonstration），另一義指展示操作方式（a cooking demonstration）。	Thousands joined the demonstration against the new tax law.	數千人參加了這場反對新稅法的示威遊行。	[{"text":"a peaceful demonstration","meaningZh":"和平示威"},{"text":"a practical demonstration","meaningZh":"實作示範"}]
demur	verb	verb	to raise doubts or objections; to express reluctance	表示異議；遲疑不從	書面正式用語，常見 demur at/to something，語氣較委婉，不同於直接反對。	When asked to work overtime again, she quietly demurred.	被要求再次加班時，她默默地表示了異議。	[{"text":"demur at the suggestion","meaningZh":"對建議表示異議"}]
demur	noun	noun	the act of raising objections or showing reluctance	異議；遲疑	正式書面用語，常見 without demur（毫無異議地），強調沒有表達反對。	He accepted the new assignment without demur.	他毫無異議地接受了這項新任務。	[{"text":"without demur","meaningZh":"毫無異議地"}]
denial	noun	noun	the act of declaring something to be untrue, or a refusal to grant something requested	否認；拒絕（給予）	常見 a flat denial（斷然否認）、denial of access（拒絕給予存取權限），依語境略有不同。	The company issued a public denial of the allegations.	該公司公開否認了這些指控。	[{"text":"a denial of responsibility","meaningZh":"否認責任"}]
denigrate	verb	verb	to unfairly criticize or belittle someone or something	詆毀；貶低	書面正式用語，語氣負面，常見 denigrate someone's work/achievements，強調不公正地貶損他人。	He was accused of denigrating his colleagues' contributions in his memoir.	他在回憶錄中被指控貶低同事們的貢獻。	[{"text":"denigrate someone's achievements","meaningZh":"貶低某人的成就"}]
denomination	noun	noun	a recognized branch or subdivision of a religion, or the face value of a unit of currency	（宗教）教派；（貨幣）面額	一義指宗教內部分支（a Christian denomination），另一義指紙鈔或硬幣的面值（bills of various denominations）。	The church belongs to a Protestant denomination.	這間教會屬於一個新教教派。	[{"text":"a religious denomination","meaningZh":"宗教教派"},{"text":"small denominations","meaningZh":"小面額"}]
denote	verb	verb	to be a sign or indication of something; to signify	表示；指稱	書面正式用語，常見於學術或邏輯語境，強調符號或詞語所代表的意義。	In this diagram, the arrows denote the direction of flow.	在這張圖中，箭頭表示流動的方向。	[{"text":"denote a change","meaningZh":"表示變化"}]
denounce	verb	verb	to publicly declare something to be wrong or evil	公開譴責；抨擊	正式用語，常見 denounce someone/something as，強調公開且強烈地批評不當行為。	The senator denounced the policy as discriminatory.	這位參議員公開譴責這項政策帶有歧視性。	[{"text":"denounce an act of violence","meaningZh":"譴責暴力行為"}]
dense	adjective	adjective	closely compacted in substance, or (informal) slow to understand	濃密的；稠密的；（口語）愚笨的	一義指物質緊密（a dense forest，茂密的森林），另一義為口語貶義，指反應遲鈍。	They hiked through a dense forest for hours before reaching the summit.	他們在茂密的森林裡跋涉數小時才抵達山頂。	[{"text":"dense forest","meaningZh":"茂密森林"}]
density	noun	noun	the degree of compactness of a substance, or the amount of something per unit area	密度；（人口等的）密集程度	科學用語，常見 population density（人口密度）、the density of a material（物質密度）。	The city has one of the highest population densities in the country.	這座城市擁有全國最高的人口密度之一。	[{"text":"population density","meaningZh":"人口密度"}]
denunciation	noun	noun	public condemnation of someone or something	公開譴責；聲討	正式書面用語，較 denial 語氣更強烈，強調公開且嚴厲地批評。	His speech included a strong denunciation of corruption in government.	他的演講中包含了對政府貪腐的強烈譴責。	[{"text":"a public denunciation","meaningZh":"公開譴責"}]
depart	verb	verb	to leave, especially to start a journey	離開；出發	常見 depart from a place（從某地出發），多用於正式或交通運輸語境，如班機、列車時刻表。	The train departs from platform four at nine o'clock.	這班列車九點從第四月台出發。	[{"text":"depart from the station","meaningZh":"從車站出發"}]
departmental	adjective	adjective	relating to a department, especially within an organization or institution	部門的；（組織內）部門相關的	常見 departmental meeting/budget，指與特定部門有關的事務。	Each departmental head must submit a budget proposal by Friday.	每個部門主管必須在星期五前提交預算提案。	[{"text":"a departmental meeting","meaningZh":"部門會議"}]
departure	noun	noun	the act of leaving, especially to start a journey, or a change from a usual pattern	離開；出發；（與慣例的）背離	一義指出發（flight departure，航班出發），另一義為比喻用法，指與常規不同（a departure from tradition）。	This new design represents a significant departure from the brand's usual style.	這款新設計是這個品牌一貫風格的重大突破。	[{"text":"departure time","meaningZh":"出發時間"},{"text":"a departure from tradition","meaningZh":"背離傳統"}]
dependence	noun	noun	the state of relying on someone or something for support	依賴；依附	常見 dependence on，也可指藥物依賴（drug dependence），強調需要依靠外力才能維持。	The country's economy shows heavy dependence on oil exports.	這個國家的經濟高度依賴石油出口。	[{"text":"dependence on fossil fuels","meaningZh":"對化石燃料的依賴"}]
dependent	adjective	adjective	relying on someone or something for financial or other support	依賴的；依附的	常見 dependent on/upon，強調需要他人或某事物提供支持才能運作或存活。	Young children are entirely dependent on their parents for care.	年幼的孩子完全依賴父母的照顧。	[{"text":"dependent on others","meaningZh":"依賴他人"}]
depict	verb	verb	to represent or show something in a picture or story	描繪；描寫	常見於藝術或文學語境，如 depict a scene（描繪一個場景），強調用視覺或文字呈現。	The mural depicts scenes from the city's early history.	這幅壁畫描繪了這座城市早期歷史的場景。	[{"text":"depict someone as a hero","meaningZh":"把某人描繪成英雄"}]
deplore	verb	verb	to feel or express strong disapproval of something	強烈譴責；痛心疾首地反對	正式書面用語，語氣強烈，常見 deplore violence/injustice，強調對不當行為的強烈不滿。	Human rights groups deplored the government's crackdown on protesters.	人權團體強烈譴責政府對抗議者的鎮壓行動。	[{"text":"deplore the use of violence","meaningZh":"強烈譴責使用暴力"}]
deportation	noun	noun	the action of expelling a foreigner from a country	驅逐出境	法律用語，常見 face deportation（面臨被驅逐出境），指強制將外國人遣返出境的行為。	He was facing deportation after his visa expired.	簽證過期後，他面臨被驅逐出境的處境。	[{"text":"face deportation","meaningZh":"面臨被驅逐出境"}]
depose	verb	verb	to remove someone from power, especially a ruler	罷黜；廢黜（統治者）	正式書面用語，常見 depose a king/president，指以武力或政治手段推翻掌權者。	The military depose the president in a swift coup.	軍方在一場迅速的政變中罷黜了總統。	[{"text":"depose a ruler","meaningZh":"罷黜統治者"}]
deposit	noun	noun	a sum of money paid as a first installment or as a pledge, or a layer of accumulated matter	訂金；押金；（存款／礦床等）沉積物	一義指財務用語（a security deposit，押金），另一義指自然沉積形成的物質（mineral deposits，礦床）。	They paid a deposit to secure the apartment before moving in.	他們支付了一筆訂金來確保入住這間公寓。	[{"text":"pay a deposit","meaningZh":"支付訂金"},{"text":"mineral deposits","meaningZh":"礦藏"}]
depression	noun	noun	a state of persistent low mood, or a period of severe economic decline	憂鬱症；（經濟）大蕭條；凹陷	一義指心理疾病（clinical depression），另一義指嚴重的經濟衰退期（the Great Depression，經濟大蕭條）。	She sought professional help after being diagnosed with depression.	她被診斷出患有憂鬱症後，尋求了專業協助。	[{"text":"clinical depression","meaningZh":"臨床憂鬱症"},{"text":"an economic depression","meaningZh":"經濟蕭條"}]
deprivation	noun	noun	the state of being deprived of something considered necessary	剝奪；匱乏	常見 sleep deprivation（睡眠不足）、economic deprivation，指缺乏基本必需之物的狀態。	Sleep deprivation can seriously affect one's ability to concentrate.	睡眠不足會嚴重影響一個人的專注能力。	[{"text":"sleep deprivation","meaningZh":"睡眠不足"}]
deprive	verb	verb	to prevent someone from having or enjoying something	剝奪；使喪失（某物）	常見 deprive someone of something，強調不當地拿走他人本應擁有的事物。	The scandal deprived him of his reputation and career.	這場醜聞剝奪了他的名譽和事業。	[{"text":"deprive someone of sleep","meaningZh":"使某人無法獲得睡眠"}]
deputy	noun	noun	a person appointed to act as a substitute or assistant to another, especially in an official role	副手；代理人	常見 a deputy mayor（副市長），指在官方職位中輔佐或代理主管的人。	The deputy mayor took charge while the mayor was on leave.	市長休假期間，由副市長代理職務。	[{"text":"a deputy director","meaningZh":"副主任"}]
derelict	adjective	adjective	abandoned and left to fall into disrepair	被遺棄的；荒廢的	常修飾 building、ship，指因無人使用或維護而破敗荒廢的狀態。	The old factory has stood derelict for over a decade.	這座舊工廠已荒廢超過十年。	[{"text":"a derelict building","meaningZh":"荒廢的建築"}]
