lemma	sense	pos	definitionEn	definitionZh	usageExplanationZh	exampleEn	exampleZh	collocations
pace	verb	verb	to walk back and forth repeatedly in a small area, especially due to nervousness	（因焦慮）來回踱步	常見 pace up and down、pace the floor，強調因緊張或焦慮而反覆走動的動作。	He paced the hallway anxiously while waiting for the results.	他在等待結果時焦慮地在走廊上來回踱步。	[{"text":"pace up and down","meaningZh":"來回踱步"}]
pack	noun	noun	a group of animals that live and hunt together, or a set of items bundled together	（動物的）群；一包、一套	常見 a pack of wolves（一群狼）；也可指包裝成一套的物品，如 a pack of cards（一副撲克牌）。	A pack of wolves roamed the forest at night.	一群狼在夜晚於森林中遊蕩。	[{"text":"a pack of wolves","meaningZh":"一群狼"}]
pact	noun	noun	a formal agreement between two or more parties	協議；契約；公約	常見 sign a pact、a peace pact，強調正式且具約束力的合意，常用於國際或政治情境。	The two countries signed a non-aggression pact.	這兩個國家簽署了一項互不侵犯條約。	[{"text":"a non-aggression pact","meaningZh":"互不侵犯條約"}]
painstaking	adjective	adjective	done with or requiring great care and thoroughness	費盡心力的；一絲不苟的	常修飾 effort、research、work，強調過程極度用心、注重細節。	The restoration required painstaking attention to detail.	這項修復工作需要一絲不苟地注重每個細節。	[{"text":"painstaking research","meaningZh":"細緻費心的研究"}]
palpable	adjective	adjective	able to be touched or felt, or (of a feeling) so intense as to seem almost physically perceptible	可觸摸的；（情緒）顯而易見的、幾乎能感受到的	常修飾 tension、excitement、fear，強調情緒強烈到彷彿能被實際感受到。	The tension in the room was palpable.	房間裡的緊張氣氛幾乎讓人能實際感受到。	[{"text":"palpable tension","meaningZh":"明顯可感的緊張氣氛"}]
paltry	adjective	adjective	very small or meager in amount; insignificant	微不足道的；少得可憐的	常修飾 sum、amount、excuse，帶輕蔑語氣，強調數量少到不值一提。	He was offered a paltry sum for his years of hard work.	他多年的辛勞工作卻只換來一筆微薄的報酬。	[{"text":"a paltry sum","meaningZh":"微不足道的金額"}]
pamper	verb	verb	to indulge someone with comfort, luxury, or excessive care	嬌寵；縱容；讓（自己或他人）享受奢華待遇	常見 pamper oneself with，指以奢侈或過度呵護的方式對待某人，語氣中性偏正面。	She pampered herself with a spa day after the busy week.	忙碌了一週後，她讓自己享受了一整天的水療放鬆。	[{"text":"pamper yourself","meaningZh":"好好寵愛自己"}]
pander	verb	verb	to indulge or gratify people's desires or weaknesses, often in a way seen as unprincipled	迎合；投其所好	常見 pander to，帶輕微負面意味，指為了討好或獲利而一味迎合他人（尤指低俗喜好）。	The politician was accused of pandering to voters' fears.	這位政治人物被指控迎合選民的恐懼心理。	[{"text":"pander to someone's prejudices","meaningZh":"迎合某人的偏見"}]
panel	noun	noun	a flat, distinct section of a surface, or a group of experts assembled to discuss or judge something	鑲板；面板；（專家組成的）小組	物理義如 a wooden panel（木製鑲板）；也可指評審或討論小組，如 a panel of judges。	The discussion panel included three leading economists.	這場討論小組包含三位頂尖經濟學家。	[{"text":"a panel of experts","meaningZh":"專家小組"}]
panic	noun	noun	a sudden overwhelming feeling of fear that disrupts rational thought or behavior	恐慌	常見 in a panic、mass panic，強調突如其來且難以控制的恐懼感，可能導致失序行為。	The fire alarm caused panic among the office workers.	火災警報引發了辦公室員工的恐慌。	[{"text":"in a panic","meaningZh":"驚慌失措地"}]
panic	verb	verb	to feel or act with sudden uncontrollable fear	恐慌；驚慌失措	常見 don't panic（別慌），強調因突發狀況而失去冷靜、做出不理性的反應。	Stay calm and don't panic during the drill.	演習期間請保持冷靜，不要驚慌。	[{"text":"panic about the exam","meaningZh":"為考試驚慌"}]
panoramic	adjective	adjective	providing a wide, unobstructed view of an area	全景的；視野遼闊的	常修飾 view、window，強調視野廣闊、能看見大範圍景色，常見於旅遊或建築描述。	The hotel room offers a panoramic view of the bay.	這間飯店房間可欣賞到海灣的全景視野。	[{"text":"a panoramic view","meaningZh":"全景"}]
pantomime	noun	noun	a form of theatrical entertainment combining music, comedy, and topical jokes, often based on a fairy tale	（英式）默劇；聖誕啞劇	英式用語，特指聖誕節期間上演的傳統喜劇表演；也可泛指誇張的肢體表演。	The whole family went to see a pantomime at the theater during Christmas.	聖誕節期間，全家人一起去看了一場戲院裡的啞劇表演。	[{"text":"a Christmas pantomime","meaningZh":"聖誕啞劇"}]
parade	noun	noun	a public procession celebrating a special event, typically including marching bands or floats	遊行；閱兵	常見 a military parade、a victory parade，指公開展示或慶祝的隊伍行進活動。	Thousands gathered downtown to watch the annual parade.	數千人聚集在市中心觀看這場年度遊行。	[{"text":"a military parade","meaningZh":"閱兵"}]
paradise	noun	noun	a place or state of great happiness, or (in some religions) heaven	天堂；樂園	宗教義指來世的極樂之地；比喻義如 a tropical paradise，形容美好宜人的地方。	The island resort felt like paradise on earth.	這座島嶼度假村感覺就像人間天堂。	[{"text":"a tropical paradise","meaningZh":"熱帶樂園"}]
paradox	noun	noun	a statement or situation that seems contradictory but may reveal an underlying truth	悖論；似非而是的論點	常見 the paradox of，指表面矛盾卻蘊含道理的現象，語氣正式，常用於哲學或邏輯討論。	It's a paradox that the more choices we have, the harder it is to decide.	選擇越多反而越難做決定，這是個矛盾的現象。	[{"text":"a logical paradox","meaningZh":"邏輯悖論"}]
parallel	adjective	adjective	extending in the same direction and always the same distance apart; similar and occurring at the same time	平行的；相似的、同時發生的	幾何義如 parallel lines（平行線）；比喻義如 a parallel development（相似的發展），強調兩者同時存在且相仿。	The two roads run parallel to each other.	這兩條路彼此平行。	[{"text":"parallel lines","meaningZh":"平行線"}]
parallel	noun	noun	a similarity or comparison between two things	相似之處；類比	常見 draw a parallel between，指在兩件事物間找出相似或對應之處，語氣正式。	Historians often draw parallels between the two wars.	歷史學家經常在這兩場戰爭之間找出相似之處。	[{"text":"draw a parallel between two events","meaningZh":"指出兩件事之間的相似之處"}]
parameter	noun	noun	a factor or limit that defines the boundaries of a system or task	參數；限制條件	常見複數 parameters，用於科學、數學或計畫情境，指界定範圍或條件的因素。	The team worked within the parameters set by the client.	團隊在客戶設定的參數範圍內進行工作。	[{"text":"set the parameters","meaningZh":"訂定限制條件"}]
paramount	adjective	adjective	more important than anything else; supreme	至高無上的；最重要的	常見 of paramount importance，語氣正式強烈，強調某事的重要性凌駕於一切之上。	Safety is of paramount importance in this industry.	在這個產業中，安全是最重要的考量。	[{"text":"of paramount importance","meaningZh":"至關重要的"}]
paranoid	adjective	adjective	unreasonably or obsessively suspicious or fearful, often believing others intend harm	多疑的；被害妄想的	常見 feel paranoid about，語氣可口語形容過度擔心，也可指臨床上的偏執型症狀。	He became paranoid that his colleagues were talking behind his back.	他開始疑神疑鬼，覺得同事都在背後說他壞話。	[{"text":"paranoid about security","meaningZh":"對安全問題過度疑慮的"}]
paraphrase	verb	verb	to express the meaning of something using different words	改述；意譯	常見於學術寫作，指用自己的話重述他人觀點以避免抄襲，語氣中性正式。	Please paraphrase the article instead of quoting it directly.	請改述這篇文章的內容，而不要直接引用原文。	[{"text":"paraphrase a passage","meaningZh":"改述一段文字"}]
parasite	noun	noun	an organism that lives on or in another organism and benefits at its host's expense	寄生蟲；（比喻）依賴他人的人	生物學義指依附宿主生存的生物；比喻義帶負面意味，形容不勞而獲、依賴他人的人。	The parasite lives inside the host's intestines.	這種寄生蟲寄居在宿主的腸道內。	[{"text":"an intestinal parasite","meaningZh":"腸道寄生蟲"}]
parcel	noun	noun	an item or items wrapped in paper or packaging for mailing or carrying	包裹；郵包	常見 send a parcel、a parcel of land（一塊地），日常用語，也可用於土地面積的正式表達。	She picked up a parcel from the post office.	她到郵局取了一個包裹。	[{"text":"send a parcel","meaningZh":"寄包裹"}]
pare	verb	verb	to trim off the outer layer of something, or to gradually reduce something	削（皮）；逐漸削減	字面義如 pare an apple（削蘋果皮）；比喻義如 pare down costs（削減成本），強調逐步減少。	The company decided to pare down its expenses this quarter.	這家公司決定在本季逐步削減開支。	[{"text":"pare down costs","meaningZh":"逐步削減成本"}]
parental	adjective	adjective	relating to a parent or parents	父母的；親職的	常見 parental leave（育嬰假）、parental guidance（家長指導），修飾與父母角色相關的事物。	The film requires parental guidance for younger viewers.	這部電影建議年幼觀眾需有家長陪同觀看。	[{"text":"parental leave","meaningZh":"育嬰假"}]
parity	noun	noun	the state of being equal, especially in status, pay, or value	平等；對等	常見 pay parity（薪資平等）、achieve parity with，語氣正式，常用於討論待遇或地位的公平性。	The union is fighting for wage parity between male and female workers.	工會正在爭取男女員工之間的薪資平等。	[{"text":"pay parity","meaningZh":"薪資平等"}]
parliamentary	adjective	adjective	relating to a parliament or its members and procedures	議會的；國會的	常見 parliamentary debate、parliamentary system，修飾與議會制度、程序相關的事物。	The bill will undergo parliamentary debate next week.	這項法案下週將於國會進行辯論。	[{"text":"parliamentary elections","meaningZh":"國會選舉"}]
parochial	adjective	adjective	having a narrow or limited outlook, especially concerned only with local matters	地方主義的；眼界狹隘的	帶負面意味，形容只關心自身周遭事物、缺乏更寬廣視野的態度。	His parochial views made it hard for him to understand global issues.	他狹隘的地方觀點讓他難以理解全球性議題。	[{"text":"a parochial outlook","meaningZh":"狹隘的觀點"}]
parody	noun	noun	an imitation of a style or work, exaggerated for comic or satirical effect	諧擬；模仿諷刺作品	常見 a parody of，指刻意誇張模仿某作品或人物以達到幽默或諷刺效果。	The sketch was a parody of a famous political speech.	這段短劇是對一場知名政治演說的諧擬諷刺。	[{"text":"a parody of a horror film","meaningZh":"恐怖片的諧擬作品"}]
partial	adjective	adjective	existing only in part; incomplete, or (of a judgment) biased in favor of one side	部分的；不完整的；偏袒的	常見 partial success（部分成功）；也可指裁判不公正，如 a partial judge，依語境判斷。	The investigation produced only partial results so far.	這項調查目前僅得出部分結果。	[{"text":"a partial refund","meaningZh":"部分退款"}]
partially	adverb	adverb	to a limited extent; not completely	部分地；不完全地	常修飾動詞或形容詞，如 partially completed，強調程度未達完全狀態。	The report was only partially completed by the deadline.	這份報告在截止日期前只完成了部分內容。	[{"text":"partially responsible","meaningZh":"負有部分責任"}]
particle	noun	noun	a minute piece of matter, or a very small amount of something	粒子；微粒；極少量	科學義如 a subatomic particle（次原子粒子）；日常義如 not a particle of evidence（一絲一毫的證據都沒有）。	Scientists discovered a new subatomic particle.	科學家發現了一種新的次原子粒子。	[{"text":"a particle of dust","meaningZh":"一粒灰塵"}]
partisan	adjective	adjective	strongly favoring one side, party, or cause in a way that may prevent fair judgment	黨派的；偏袒一方的	常見 partisan politics、a partisan issue，帶負面意味，強調過度支持單一立場而失去客觀性。	The debate quickly turned into a partisan argument.	這場辯論很快就變成了黨派之爭。	[{"text":"partisan politics","meaningZh":"黨派政治"}]
partition	noun	noun	a division of something into parts, or a structure that divides a space into sections	分割；隔間	常見 a partition wall（隔間牆）；政治義如 the partition of a country（國家的分裂），依語境判斷。	They installed a partition to separate the two office areas.	他們裝設了一道隔間牆來區隔兩個辦公區域。	[{"text":"the partition of a country","meaningZh":"國家的分裂"}]
passion	noun	noun	a very strong feeling of enthusiasm or desire for someone or something	熱情；強烈的情感	常見 a passion for music/cooking，指對某事物投入極大熱忱，也可指強烈的情慾。	She has always had a passion for painting.	她一直對繪畫懷抱著熱情。	[{"text":"a passion for music","meaningZh":"對音樂的熱愛"}]
passionate	adjective	adjective	having or showing very strong feelings or enthusiasm	熱情的；充滿熱忱的	常接 about，如 passionate about，強調對某事物投入強烈的情感或興趣。	He is passionate about environmental conservation.	他對環境保育懷抱著強烈的熱忱。	[{"text":"passionate about teaching","meaningZh":"熱愛教學的"}]
passive	adjective	adjective	accepting what happens without resisting or actively responding	被動的；消極的	常見 a passive attitude，語氣中性或帶輕微負面，強調不主動採取行動，與 active 相對。	He took a passive role in the negotiations, letting others lead.	他在談判中扮演被動的角色，讓其他人主導。	[{"text":"a passive observer","meaningZh":"被動的旁觀者"}]
pastor	noun	noun	a Christian minister in charge of a church or congregation	牧師	宗教用語，特指基督教教會中負責帶領會眾的神職人員。	The pastor delivered an inspiring sermon on Sunday.	這位牧師在週日的講道中發表了一場鼓舞人心的證道。	[{"text":"a church pastor","meaningZh":"教會牧師"}]
pastry	noun	noun	a dough made with flour, fat, and water, used as a base for baked goods, or a sweet baked food made from it	麵團（用於烘焙）；糕點	常見 puff pastry（酥皮）；也可泛指以此麵團製成的甜點，如 French pastry（法式糕點）。	She bought a fresh pastry from the bakery this morning.	她今天早上從麵包店買了一份新鮮的糕點。	[{"text":"puff pastry","meaningZh":"酥皮麵團"}]
pasture	noun	noun	land covered with grass suitable for grazing animals	牧草地；草場	農業用語，常見 put animals out to pasture，指供牛羊等牲畜吃草放牧的土地。	The cows grazed peacefully in the pasture.	牛群在牧草地上悠閒地吃草。	[{"text":"lush pasture","meaningZh":"茂盛的牧草地"}]
patch	noun	noun	a small piece of material used to mend or cover a hole, or a small distinct area of something	補丁；（小塊）地區、時期	物理義如 a patch on a shirt（衣服上的補丁）；比喻義如 go through a rough patch（經歷一段艱難時期）。	He sewed a patch over the hole in his jacket.	他在外套的破洞上縫了一塊補丁。	[{"text":"a rough patch","meaningZh":"一段艱難時期"}]
patent	noun	noun	an official document granting the exclusive right to make, use, or sell an invention	專利；專利權	常見 file a patent、hold a patent，指政府授予發明者的法定獨占權利。	The company filed a patent for its new technology.	這家公司為其新技術申請了專利。	[{"text":"apply for a patent","meaningZh":"申請專利"}]
patent	verb	verb	to obtain a legal right that gives exclusive control over an invention	取得專利；申請專利	常接受詞，如 patent an invention，強調透過法律程序保護發明的獨占使用權。	She patented her design before bringing it to market.	她在把設計推向市場之前先取得了專利。	[{"text":"patent an invention","meaningZh":"為發明取得專利"}]
pathological	adjective	adjective	relating to a mental or physical disease, or (informally) compulsive and irrational	病理的；病態的；（口語）不可自拔的	醫學義如 a pathological condition；口語義如 a pathological liar（病態說謊者），形容習慣性、難以控制的行為。	He was described as a pathological liar by his former colleagues.	他的前同事形容他是個病態的說謊者。	[{"text":"a pathological liar","meaningZh":"說謊成性的人"}]
pathology	noun	noun	the study of the causes and effects of diseases, or the typical behavior of a disease	病理學；（疾病的）病理	醫學用語，常見 a pathology report（病理報告），指針對疾病成因與表現的科學研究。	The lab is analyzing the tissue sample for pathology.	實驗室正在分析這份組織樣本以進行病理檢驗。	[{"text":"clinical pathology","meaningZh":"臨床病理學"}]
patience	noun	noun	the capacity to accept delay, difficulty, or suffering without becoming annoyed	耐心；耐性	常見 have patience with、lose one's patience，強調在面對等待或困難時保持冷靜的能力。	Teaching young children requires a great deal of patience.	教導年幼的孩子需要極大的耐心。	[{"text":"lose patience with someone","meaningZh":"對某人失去耐心"}]
pandemic	adjective	adjective	(of a disease) prevalent throughout an entire country, continent, or the whole world	（疾病）全球流行的；大流行的	常見 a pandemic outbreak，也常轉作名詞使用（the pandemic），指疾病大範圍跨國、跨洲傳播的情況。	The pandemic virus spread rapidly across multiple continents.	這種大流行病毒迅速蔓延至多個大陸。	[{"text":"pandemic influenza","meaningZh":"大流行流感"}]
