lemma	sense	pos	definitionEn	definitionZh	usageExplanationZh	exampleEn	exampleZh	collocations
modify	verb	verb	to change something slightly, especially to improve it or make it more suitable	修改；調整	常見 modify a plan／design，強調對既有事物做局部調整，而非全面改變。	Engineers modified the design to reduce fuel consumption.	工程師修改了這項設計，以降低燃料消耗。	[{"text":"modify a design","meaningZh":"修改設計"}]
moist	adjective	adjective	slightly wet; containing a small amount of water or liquid	潮濕的；濕潤的	常見 moist soil／cake，強調適度的濕度，通常帶正面或中性語氣（如濕潤的蛋糕）。	Keep the soil moist but not waterlogged.	保持土壤濕潤，但不要積水。	[{"text":"keep the soil moist","meaningZh":"保持土壤濕潤"}]
moisture	noun	noun	small amounts of water present in the air, on a surface, or in a substance	水分；濕氣	常見 moisture in the air，泛指存在於空氣、物質表面或內部的少量水分。	The dehumidifier removes excess moisture from the air.	除濕機能去除空氣中多餘的濕氣。	[{"text":"retain moisture","meaningZh":"保持水分"}]
molecular	adjective	adjective	relating to or consisting of molecules	分子的	科學用語，常見 molecular structure／biology，涉及物質最基本結構單位的相關研究。	Molecular biology has revolutionized our understanding of genetics.	分子生物學徹底改變了我們對遺傳學的理解。	[{"text":"molecular structure","meaningZh":"分子結構"}]
molecule	noun	noun	the smallest unit of a substance that has all the properties of that substance, made up of atoms	分子	化學用語，指由原子組成、保有該物質性質的最小單位。	Water molecules consist of two hydrogen atoms and one oxygen atom.	水分子由兩個氫原子和一個氧原子組成。	[{"text":"a water molecule","meaningZh":"水分子"}]
molest	verb	verb	to sexually harass or assault someone, especially a child	（尤指對兒童）性騷擾；猥褻	法律及新聞用語，語氣嚴肅，特指帶有性侵害或不當接觸性質的行為。	The suspect was charged with attempting to molest a minor.	這名嫌疑人被控企圖猥褻未成年人。	[{"text":"sexually molest a child","meaningZh":"對兒童實施性侵害"}]
mollify	verb	verb	to make someone less angry or upset, often by making concessions	安撫；平息（怒氣）	正式用語，常見 mollify an angry customer，強調透過讓步或安撫化解對方的不滿情緒。	The manager tried to mollify the angry customer with a refund.	經理試圖用退款來安撫這位憤怒的顧客。	[{"text":"mollify an angry customer","meaningZh":"安撫憤怒的顧客"}]
momentum	noun	noun	the force or speed that keeps something moving forward, or the driving force behind progress	動力；衝勁；動量	可指物理學上的動量，也可比喻性地形容計畫或運動不斷推進的力量，如 gain momentum。	The campaign gained momentum after receiving media attention.	這場運動在受到媒體關注後聲勢大增。	[{"text":"gain momentum","meaningZh":"增強勢頭"}]
monarch	noun	noun	a king, queen, or other ruler of a country who inherits the position	君主；國王（或女王）	正式用語，強調透過世襲繼承王位的統治者，區別於民選領導人。	The monarch opened the new session of parliament.	這位君主為國會的新會期揭幕。	[{"text":"a reigning monarch","meaningZh":"在位君主"}]
monarchy	noun	noun	a system of government in which a country is ruled by a king or queen	君主政體；君主國	常見 a constitutional monarchy（君主立憲制），指以世襲君主為國家元首的政治體制。	The country has been a constitutional monarchy since the early twentieth century.	自二十世紀初以來，這個國家一直實行君主立憲制。	[{"text":"a constitutional monarchy","meaningZh":"君主立憲制"}]
monastery	noun	noun	a building where monks live together as a religious community	修道院	宗教用語，特指男性僧侶集體居住修行的場所，女性則多用 convent。	The monks have lived in this monastery for over five hundred years.	這些僧侶已在這座修道院裡生活了超過五百年。	[{"text":"a Buddhist monastery","meaningZh":"佛教寺院"}]
monetary	adjective	adjective	relating to money or currency	貨幣的；金錢的	常見 monetary policy（貨幣政策）、monetary value，多用於經濟、財政等正式語境。	The central bank adjusted its monetary policy to control inflation.	央行調整了貨幣政策以控制通貨膨脹。	[{"text":"monetary policy","meaningZh":"貨幣政策"}]
monolithic	adjective	adjective	extremely large, powerful, and difficult to change, often seen as a single unified whole	巨大且僵化的；整體劃一的	常帶負面意涵，形容組織或體制龐大、缺乏彈性，如 a monolithic bureaucracy。	Critics described the agency as a monolithic bureaucracy resistant to reform。	批評者形容這個機構是個龐大僵化、抗拒改革的官僚體系。	[{"text":"a monolithic organization","meaningZh":"龐大且僵化的組織"}]
monopoly	noun	noun	exclusive control over a market or resource by a single company or entity	壟斷；獨占	經濟用語，常見 have a monopoly on／over，強調單一實體完全掌控某市場或資源。	The company once had a monopoly on telephone services in the country.	這家公司曾一度壟斷了該國的電話服務。	[{"text":"a monopoly on trade","meaningZh":"貿易壟斷"}]
monotonous	adjective	adjective	tediously repetitive and lacking variety	單調的；乏味的	常修飾 job、voice、routine 等，強調缺乏變化而令人感到枯燥。	Working on the assembly line can be quite monotonous.	在生產線上工作可能相當單調乏味。	[{"text":"monotonous work","meaningZh":"單調的工作"}]
monster	noun	noun	an imaginary frightening creature, or a cruel and inhuman person	怪物；惡人	可指虛構的可怕生物，也可比喻性地形容行為極端殘忍的人。	The children were scared of the monster in the storybook.	孩子們害怕故事書裡的怪物。	[{"text":"a sea monster","meaningZh":"海怪"}]
monstrous	adjective	adjective	extremely large, or shockingly wrong and cruel	巨大的；令人髮指的	可單純形容尺寸極大，也可帶強烈道德譴責意味，如 a monstrous crime。	The court described the attack as a monstrous crime against humanity.	法院將這次攻擊描述為一樁令人髮指的反人類罪行。	[{"text":"a monstrous crime","meaningZh":"令人髮指的罪行"}]
monument	noun	noun	a structure built to honor and remember a person, event, or historical site	紀念碑；紀念性建築	常見 a national monument，也可比喻性地指具重大意義的成就或作品。	The statue serves as a monument to the fallen soldiers.	這座雕像作為紀念陣亡士兵的紀念碑。	[{"text":"a monument to the fallen","meaningZh":"紀念陣亡者的紀念碑"}]
monumental	adjective	adjective	extremely great in size, extent, or significance	巨大的；意義重大的	常修飾 achievement、mistake、task 等，語氣強烈，強調規模或重要性非同小可。	Completing the marathon was a monumental achievement for him.	完成這場馬拉松對他來說是一項意義重大的成就。	[{"text":"a monumental achievement","meaningZh":"重大成就"}]
mood	noun	noun	the way someone feels at a particular time, or the general atmosphere of a place or situation	心情；氛圍	常見 in a good／bad mood、set the mood，可指個人情緒，也可指場所或情境營造的氣氛。	Soft lighting helped set a relaxing mood for the dinner party.	柔和的燈光為這場晚宴營造了輕鬆的氛圍。	[{"text":"in a good mood","meaningZh":"心情很好"}]
moody	adjective	adjective	tending to change moods often and unpredictably, especially becoming irritable or sad	喜怒無常的；情緒化的	常形容青少年或性格敏感的人，強調情緒起伏大且不易預測。	Teenagers can be moody as their hormones fluctuate.	青少年因荷爾蒙變化，情緒可能容易起伏不定。	[{"text":"a moody teenager","meaningZh":"喜怒無常的青少年"}]
morale	noun	noun	the level of confidence, enthusiasm, and discipline within a group	士氣	常見 boost morale、low morale，多用於團隊、軍隊或員工的集體心理狀態。	The team's morale improved after their unexpected win.	這支隊伍在意外獲勝後，士氣大振。	[{"text":"boost morale","meaningZh":"提升士氣"}]
morality	noun	noun	principles concerning the distinction between right and wrong behavior	道德；道德觀	常見 a sense of morality、questions of morality，涉及倫理判斷與行為準則的抽象概念。	The novel raises difficult questions about morality and justice.	這部小說提出了關於道德與正義的艱難問題。	[{"text":"public morality","meaningZh":"公共道德"}]
morbid	adjective	adjective	having an unusual and unhealthy interest in death or unpleasant subjects	病態的；對死亡等陰暗事物過度著迷的	常見 morbid curiosity，形容對死亡、疾病等令人不安主題抱持異常興趣。	He has a morbid fascination with true crime stories.	他對真實犯罪故事有一種病態的著迷。	[{"text":"a morbid fascination with death","meaningZh":"對死亡的病態迷戀"}]
mortality	noun	noun	the state of being subject to death, or the rate of death within a population	死亡率；必死的命運	常見 infant mortality rate（嬰兒死亡率），也可用於哲學語境探討人終將一死的本質。	The country has successfully reduced its infant mortality rate over the past decade.	這個國家在過去十年成功降低了嬰兒死亡率。	[{"text":"infant mortality","meaningZh":"嬰兒死亡率"}]
mortgage	noun	noun	a loan used to buy property, with the property itself serving as security for the loan	房屋貸款；抵押貸款	金融用語，常見 pay off a mortgage、take out a mortgage，指以不動產作為擔保的貸款。	They took out a thirty-year mortgage to buy their first home.	他們申請了三十年期的房貸來購買第一間房子。	[{"text":"take out a mortgage","meaningZh":"申辦房貸"}]
mortuary	adjective	adjective	relating to death, burial, or funerals	喪葬的；與死亡相關的	正式或委婉用語，常見 mortuary rites，多用於描述與埋葬、悼念儀式相關的事物。	The tribe practiced elaborate mortuary rites for its chieftains.	這個部落為其首領舉行了精緻繁複的喪葬儀式。	[{"text":"mortuary practices","meaningZh":"喪葬習俗"}]
mosaic	noun	noun	a picture or pattern made by arranging small pieces of colored stone, glass, or tile	鑲嵌畫；馬賽克	藝術用語，也可比喻性地形容由多樣元素組成的整體，如 a mosaic of cultures。	The ancient floor featured an intricate mosaic of colored tiles.	這座古老的地板飾有一幅精緻的彩色瓷磚鑲嵌畫。	[{"text":"a mosaic floor","meaningZh":"馬賽克地板"}]
mosque	noun	noun	a building used by Muslims for worship	清真寺	宗教建築詞彙，指伊斯蘭教徒進行禮拜的場所。	Thousands gathered at the mosque for Friday prayers.	數千人聚集在清真寺參加週五的禮拜。	[{"text":"attend a mosque","meaningZh":"到清真寺參加宗教活動"}]
mosquito	noun	noun	a small flying insect that bites and sucks blood, and can spread diseases	蚊子	常見 mosquito bite、mosquito net，也常出現在瘧疾等疾病傳播的相關語境。	Mosquitoes can transmit diseases like malaria and dengue fever.	蚊子會傳播瘧疾和登革熱等疾病。	[{"text":"a mosquito bite","meaningZh":"蚊子叮咬"}]
motel	noun	noun	a roadside hotel designed for travelers, typically with parking near the rooms	汽車旅館	常見於公路旅行語境，強調便於停車、供旅客短暫過夜的住宿設施。	They stopped at a cheap motel along the highway for the night.	他們在高速公路旁的一家便宜汽車旅館過夜。	[{"text":"a roadside motel","meaningZh":"路旁汽車旅館"}]
motif	noun	noun	a recurring theme, image, or idea in a work of art, literature, or music	主題；主旋律；反覆出現的元素	常見於藝術與文學分析，指作品中重複出現、具象徵意義的元素或想法。	The theme of loss is a recurring motif throughout the novel.	失落這個主題在這部小說中反覆出現。	[{"text":"a recurring motif","meaningZh":"反覆出現的主題元素"}]
motion	sense_movement	noun	the act or process of moving, or a change in position	移動；運動	物理或日常用語，如 in motion（運轉中），泛指物體位置的變化。	The gears kept the machine in constant motion.	這些齒輪讓機器持續運轉。	[{"text":"in motion","meaningZh":"運動中"}]
motion	sense_proposal	noun	a formal proposal put forward for discussion and a vote, especially at a meeting	提案；動議	正式會議用語，常見 propose a motion、pass a motion，指提交表決的正式建議。	The committee voted to pass the motion to increase funding.	委員會投票通過了增加經費的提案。	[{"text":"put forward a motion","meaningZh":"提出動議"}]
motivate	verb	verb	to give someone a reason or incentive to do something	激勵；促使	常見 motivate employees／students，強調提供動機或誘因使人採取行動。	A good manager knows how to motivate the team during difficult times.	優秀的經理知道如何在困難時期激勵團隊。	[{"text":"motivate someone to learn","meaningZh":"激勵某人學習"}]
motivation	noun	noun	the reason or driving force behind a person's actions; enthusiasm for doing something	動機；幹勁	常見 lack motivation、a source of motivation，強調驅使行為的內在原因或熱情。	Lack of motivation made it hard for him to finish the project.	缺乏動力讓他很難完成這個專案。	[{"text":"intrinsic motivation","meaningZh":"內在動機"}]
motive	adjective	adjective	causing or able to cause motion or action	推動的；成為動因的	常見 motive force／power，指驅使物體運動或引發行動的力量，屬較正式或技術性用法。	Steam provided the motive power for early locomotives.	蒸汽為早期的火車頭提供了推動的動力。	[{"text":"motive power","meaningZh":"原動力"}]
mould	sense_fungus	noun	a fuzzy growth of fungus that develops on damp or decaying substances	黴；黴菌	常見 bread mould，指食物或潮濕環境中生長的真菌，與英式拼法一致（美式為 mold）。	Mould had started to grow on the old bread in the fridge.	冰箱裡那塊舊麵包已經開始長黴了。	[{"text":"black mould","meaningZh":"黑黴"}]
mould	sense_shape	verb	to shape a soft material into a particular form	塑造；模製	常見 mould something into a shape，可指實際塑形，也可比喻性地形容塑造性格或觀念。	The clay was moulded into the shape of a vase.	這塊黏土被塑成了花瓶的形狀。	[{"text":"mould into shape","meaningZh":"模塑成形"}]
mountainous	adjective	adjective	having many mountains, or resembling a mountain in size	多山的；山巒起伏的	常見 mountainous terrain／region，也可誇張地形容數量或規模巨大，如 a mountainous task。	The northern part of the country is largely mountainous.	該國北部大多是多山地形。	[{"text":"mountainous terrain","meaningZh":"多山地形"}]
mere	adjective	adjective	being nothing more than what is specified; used to emphasize how small or insignificant something is	僅僅的；只不過的	常見 a mere child、the mere thought of，用來強調事物微小或程度輕微，帶強調語氣。	The mere thought of public speaking made him nervous.	光是想到要公開演講，就讓他緊張了起來。	[{"text":"a mere coincidence","meaningZh":"純屬巧合"}]
molar	sense_adjective	adjective	relating to the broad, flat teeth at the back of the mouth used for grinding food	臼齒的；磨牙的	牙科用語，常見 a molar tooth，指位於口腔後方、用於磨碎食物的寬平牙齒。	The dentist noticed a small cavity in one of her molar teeth.	牙醫發現她的一顆臼齒上有個小蛀洞。	[{"text":"a molar tooth","meaningZh":"臼齒"}]
molar	sense_noun	noun	one of the broad, flat teeth at the back of the mouth used for grinding food	臼齒；磨牙	常見於牙科語境，指口腔後方負責咀嚼磨碎食物的牙齒。	Wisdom teeth are the last molars to develop.	智齒是最後長出的臼齒。	[{"text":"an impacted molar","meaningZh":"阻生臼齒"}]
mold	sense_fungus	noun	a fuzzy growth of fungus that develops on damp or decaying substances	黴；黴菌	美式拼法（英式為 mould），常見 bread mold，指食物或潮濕表面滋生的真菌。	Mold began to grow on the bread left out overnight.	麵包放了一整晚後開始長黴。	[{"text":"black mold","meaningZh":"黑黴"}]
mold	sense_container	noun	a hollow container used to give shape to a liquid or soft substance as it hardens	模子；模型	常見 pour into a mold，用於製作特定形狀的物品，如蠟燭、金屬鑄件等。	The chocolate was poured into a mold shaped like a heart.	巧克力被倒進一個心形的模子裡。	[{"text":"a casting mold","meaningZh":"鑄造模具"}]
motility	noun	noun	the ability to move spontaneously	運動性；自主移動能力	科學用語，常見 sperm motility，指細胞或微生物自行移動的能力。	Low sperm motility can affect a couple's fertility.	精子活動力低可能影響夫妻的生育能力。	[{"text":"sperm motility","meaningZh":"精子活動力"}]
mourn	verb	verb	to feel and show deep sadness, especially over someone's death	哀悼；悲傷	常見 mourn for／over someone，也可比喻性地用於失去的事物，如 mourn the loss of。	The whole nation mourned the death of the beloved leader.	全國人民都為這位深受愛戴的領袖辭世而哀悼。	[{"text":"mourn the loss of","meaningZh":"哀悼失去的人或事物"}]
mournful	adjective	adjective	expressing or feeling deep sadness or grief	悲傷的；哀傷的	常修飾 song、expression、look 等，語氣文學化，強調流露出的哀愁。	The violin played a mournful melody at the funeral.	葬禮上，小提琴演奏了一首悲傷的旋律。	[{"text":"a mournful expression","meaningZh":"悲傷的表情"}]
muddle	verb	verb	to mix things up in a confused or disorganized way, or to think or act in a confused manner	把…弄糊塗；使混亂	常見 muddle through（勉強應付過去）、muddled thinking，強調缺乏條理、思緒不清。	He muddled the dates and arrived a day early.	他把日期搞混了，提早一天就到了。	[{"text":"muddle up the names","meaningZh":"把名字搞混"}]
muffle	verb	verb	to deaden or soften a sound, especially by covering or wrapping something	使（聲音）低沉；抑制（聲音）	常見 muffle a sound／cry，強調透過覆蓋或包裹使聲音變得模糊不清或降低音量。	She muffled her sobs with a pillow so no one would hear.	她用枕頭悶住自己的啜泣聲，不讓任何人聽到。	[{"text":"muffle the sound","meaningZh":"減弱聲音"}]
multiple	adjective	adjective	consisting of more than one part, element, or instance	多個的；多重的	常見 multiple choice、multiple injuries，強調數量不只一個，常用於正式或技術性描述。	The accident resulted in multiple injuries among the passengers.	這起意外造成乘客多處受傷。	[{"text":"multiple choice","meaningZh":"多項選擇"}]
multiplicity	noun	noun	a large number or variety of something	多樣性；眾多	正式用語，常見 a multiplicity of，強調種類或數量繁多，語氣比 variety 更正式。	The report highlights a multiplicity of factors contributing to the decline.	這份報告強調了導致這次衰退的多重因素。	[{"text":"a multiplicity of factors","meaningZh":"多種因素"}]
multiply	verb	verb	to increase greatly in number or amount, or to calculate by repeated addition	增加；繁殖；（數學）乘	常見 multiply rapidly，也可作數學用語，如 multiply two numbers together。	Rabbits are known to multiply quickly if left unchecked.	兔子若不加以控制，繁殖速度會非常快。	[{"text":"multiply by ten","meaningZh":"乘以十"}]
mundane	adjective	adjective	lacking excitement or significance; ordinary and dull	平凡的；世俗的；乏味的	常修飾 task、life、routine 等，強調日常生活中缺乏新意或刺激的一面。	Most of her job involves mundane tasks like filing paperwork.	她的工作大多是歸檔文件之類的平凡瑣事。	[{"text":"mundane tasks","meaningZh":"日常瑣事"}]
municipal	adjective	adjective	relating to the local government of a town or city	市政的；地方自治的	常見 municipal government／services，指與城市或地方政府相關的行政事務。	The municipal government announced new recycling regulations.	市政府宣布了新的資源回收規定。	[{"text":"municipal government","meaningZh":"市政府"}]
municipality	noun	noun	a town, city, or district that has its own local government	自治市；市鎮	常見於行政或法律語境，指擁有自我管理權的城鎮或行政區域。	Each municipality is responsible for maintaining its own roads.	每個自治市都負責維護自己轄區內的道路。	[{"text":"the local municipality","meaningZh":"當地自治市"}]
munition	noun	noun	military supplies, especially ammunition and explosives	軍需品；彈藥	常用複數 munitions，泛指軍事裝備與彈藥物資，多見於戰爭或國防語境。	The factory was converted to produce munitions during the war.	這家工廠在戰爭期間被改為生產軍需品。	[{"text":"munitions factory","meaningZh":"軍火工廠"}]
murky	adjective	adjective	dark, cloudy, or difficult to see through, especially liquid; unclear or morally questionable	渾濁的；陰暗不明的	可形容水或天色昏暗渾濁，也可比喻性地形容情況或動機不清不楚，如 murky details。	The murky water made it impossible to see the bottom of the pond.	渾濁的池水讓人完全看不到池底。	[{"text":"murky water","meaningZh":"混濁的水"}]
murmur	verb	verb	to say something in a soft, quiet, and often unclear voice	低聲說；喃喃自語	常見 murmur something to oneself，強調聲音輕柔、不易聽清，也可指低聲抱怨。	She murmured a few words of comfort to the crying child.	她低聲對哭泣的孩子說了幾句安慰的話。	[{"text":"murmur softly","meaningZh":"輕聲低語"}]
muscle	noun	noun	a body tissue that can contract to produce movement, or the strength this provides	肌肉；體力	常見 build muscle、flex one's muscles，也可比喻性地指影響力或強制力，如 political muscle。	Regular weightlifting helps build muscle over time.	長期規律地舉重有助於增長肌肉。	[{"text":"build muscle","meaningZh":"鍛鍊肌肉"}]
mushroom	sense_food	noun	a fungus with a stem and a cap, some of which are edible	蘑菇；菇類	常見於食物語境，如 fried mushrooms，也涵蓋各種可食或不可食的傘狀真菌。	She added sliced mushrooms to the pasta sauce.	她在義大利麵醬裡加了切片蘑菇。	[{"text":"wild mushrooms","meaningZh":"野菇"}]
mushroom	sense_cloud	noun	a cloud of dust and debris shaped like a mushroom, rising into the sky after an explosion	蕈狀雲（爆炸後形成的雲狀煙塵）	常見 a mushroom cloud，特指核爆或大型爆炸後升起、外形似蘑菇的煙塵雲。	Witnesses described seeing a massive mushroom cloud after the blast.	目擊者描述在爆炸後看見一朵巨大的蕈狀雲。	[{"text":"a mushroom cloud","meaningZh":"蕈狀雲"}]
muster	sense_verb	verb	to gather together courage, strength, or support, or to assemble troops for duty	集結；召集；鼓起（勇氣等）	常見 muster the courage to，也可指軍事上的召集，如 muster troops。	She had to muster all her courage to speak in front of the crowd。	她必須鼓起全部的勇氣才能在群眾面前發言。	[{"text":"muster up courage","meaningZh":"鼓起勇氣"}]
muster	sense_noun	noun	a formal gathering, especially of military personnel	集合；召集	軍事用語，常見 pass muster（達到標準、通過檢驗），源自軍隊點名檢閱的傳統。	His work didn't pass muster with the strict new supervisor.	他的工作在這位嚴格的新主管眼中並不合格。	[{"text":"pass muster","meaningZh":"通過檢驗而獲認可"}]
musty	adjective	adjective	having a stale, unpleasant smell, often from dampness or age	發霉的；霉味的	常形容 an old room／book 等長期潮濕封閉所產生的氣味，也可比喻過時陳舊。	The old basement had a musty smell from years of dampness.	這間老舊的地下室因多年潮濕而散發著霉味。	[{"text":"a musty smell","meaningZh":"霉味"}]
mutation	noun	noun	a change in the genetic structure of an organism, or a significant alteration in form	突變；變異	生物學用語，常見 a genetic mutation，也可泛指形式或性質上的顯著改變。	A random mutation gave the bacteria resistance to the antibiotic.	一次隨機的突變讓這種細菌對這種抗生素產生了抗藥性。	[{"text":"a genetic mutation","meaningZh":"基因突變"}]
mute	sense_adjective	adjective	silent, or unable or unwilling to speak	沉默的；啞的	常見 remain mute，可指生理上無法言語，也可指選擇保持沉默。	He remained mute during the entire interrogation.	他在整場審訊過程中始終保持沉默。	[{"text":"remain mute","meaningZh":"保持沉默"}]
mute	sense_noun	noun	a device used to soften or muffle the sound of a musical instrument	弱音器	音樂用語，常見於銅管或弦樂器演奏，用來降低或改變樂器音色。	The trumpeter inserted a mute to soften the tone.	小號手裝上弱音器來柔化音色。	[{"text":"a violin mute","meaningZh":"小提琴弱音器"}]
mutter	noun	noun	a low, indistinct sound made without clearly forming words, often while complaining	咕噥聲；低語聲	常見 a mutter of complaint，指低沉含糊、通常帶抱怨語氣的聲音。	A mutter of discontent spread through the crowd.	一陣不滿的低語聲在人群中蔓延開來。	[{"text":"an angry mutter","meaningZh":"憤怒的咕噥聲"}]
mutual	adjective	adjective	shared or felt equally by two or more people	相互的；共有的	常見 mutual respect／agreement，強調雙方共同擁有或共同感受的關係。	Their business partnership was built on mutual trust and respect.	他們的事業夥伴關係建立在相互信任與尊重之上。	[{"text":"mutual respect","meaningZh":"相互尊重"}]
mysterious	adjective	adjective	difficult to understand or explain; strange and puzzling	神祕的；難以理解的	常見 a mysterious disappearance，強調事物或情況缺乏明確解釋，引發好奇或不安。	The mysterious disappearance of the ship has never been explained.	這艘船神祕失蹤的原因至今未能查明。	[{"text":"under mysterious circumstances","meaningZh":"在神祕的情況下"}]
